packet_size,inter_arrival_time,packet_rate,connection_duration,failed_logins,label
547,0.012,118,22,1,normal
533,0.023,132,17,0,normal
1768,0.572,816,1,13,attack
1759,0.672,895,2,13,attack
503,0.012,107,20,0,normal
1644,0.544,813,2,8,attack
1749,0.536,823,2,11,attack
541,0.03,112,16,0,normal
504,0.035,129,16,0,normal
1613,0.497,864,1,14,attack
534,0.024,104,20,0,normal
518,0.045,112,22,0,normal
542,0.024,105,23,0,normal
1691,0.478,885,4,8,attack
1429,0.626,959,4,7,attack
1558,0.557,946,1,9,attack
1787,0.66,988,4,7,attack
483,0.018,128,15,0,normal
493,0.019,113,23,0,normal
1679,0.447,939,1,13,attack
513,0.018,125,17,0,normal
1499,0.685,825,3,14,attack
547,0.014,135,19,0,normal
499,0.015,105,16,0,normal
523,0.044,119,21,0,normal
480,0.03,122,22,0,normal
501,0.04,132,21,0,normal
533,0.035,140,15,0,normal
482,0.032,133,19,0,normal
1447,0.64,864,1,10,attack
1731,0.589,991,3,5,attack
532,0.02,142,18,0,normal
500,0.021,148,15,0,normal
524,0.039,109,15,0,normal
1731,0.403,830,4,7,attack
547,0.044,146,15,0,normal
503,0.048,105,23,0,normal
1438,0.557,970,4,8,attack
1448,0.694,881,4,14,attack
494,0.037,145,17,0,normal
508,0.046,120,18,0,normal
1422,0.618,949,1,5,attack
524,0.011,114,24,0,normal
499,0.049,128,23,1,normal
510,0.028,137,20,0,normal
539,0.02,144,18,0,normal
511,0.049,143,21,0,normal
1756,0.587,835,3,14,attack
505,0.021,115,16,0,normal
1466,0.421,857,1,8,attack
483,0.043,107,21,0,normal
508,0.029,140,15,0,normal
513,0.019,121,21,0,normal
535,0.016,146,23,0,normal
497,0.039,107,23,0,normal
1448,0.426,886,3,14,attack
522,0.012,128,20,0,normal
530,0.04,132,21,1,normal
484,0.037,111,23,0,normal
512,0.012,121,15,0,normal
480,0.018,104,23,1,normal
491,0.04,117,23,0,normal
542,0.027,124,24,0,normal
1507,0.568,824,4,10,attack
521,0.047,115,17,0,normal
508,0.032,145,21,0,normal
521,0.029,113,17,0,normal
1660,0.568,964,1,9,attack
517,0.025,100,17,0,normal
1796,0.57,958,4,12,attack
541,0.034,104,18,0,normal
487,0.018,122,19,0,normal
510,0.015,144,19,0,normal
1718,0.419,959,3,6,attack
517,0.03,139,16,0,normal
521,0.034,149,18,0,normal
521,0.034,118,24,0,normal
509,0.029,109,24,0,normal
530,0.048,111,16,0,normal
505,0.045,142,15,0,normal
482,0.048,120,15,0,normal
534,0.033,125,22,0,normal
494,0.046,101,19,0,normal
494,0.013,141,16,0,normal
514,0.018,149,21,1,normal
1735,0.51,857,4,7,attack
517,0.022,115,22,0,normal
1418,0.511,878,2,6,attack
1758,0.517,989,3,5,attack
1719,0.678,877,2,7,attack
539,0.021,109,24,0,normal
532,0.015,101,17,0,normal
533,0.016,131,15,0,normal
542,0.02,130,23,0,normal
1711,0.513,982,2,7,attack
516,0.012,101,19,0,normal
542,0.028,111,19,0,normal
530,0.033,119,22,0,normal
532,0.044,133,23,0,normal
485,0.02,110,19,0,normal
532,0.047,140,24,0,normal
1666,0.505,888,2,11,attack
492,0.036,133,23,1,normal
501,0.036,111,24,1,normal
527,0.017,124,22,0,normal
520,0.019,131,16,0,normal
503,0.043,136,20,0,normal
541,0.031,109,16,0,normal
1582,0.618,923,3,14,attack
1697,0.472,977,1,12,attack
528,0.027,117,19,0,normal
481,0.023,115,18,0,normal
543,0.048,125,23,0,normal
1656,0.41,919,4,6,attack
547,0.035,128,16,0,normal
528,0.03,134,17,0,normal
519,0.047,108,16,0,normal
482,0.022,144,18,0,normal
539,0.022,126,19,1,normal
502,0.027,108,24,0,normal
1515,0.512,934,3,11,attack
496,0.037,136,22,0,normal
534,0.017,107,22,0,normal
510,0.039,117,17,0,normal
506,0.04,134,18,0,normal
1689,0.551,901,4,10,attack
489,0.046,123,18,0,normal
1435,0.625,993,2,5,attack
1792,0.48,901,4,5,attack
511,0.04,115,23,1,normal
546,0.032,134,19,0,normal
1448,0.682,917,2,10,attack
1667,0.5,859,2,12,attack
483,0.027,128,21,0,normal
544,0.011,149,15,0,normal
527,0.031,139,18,1,normal
521,0.042,117,15,0,normal
518,0.037,123,24,0,normal
1609,0.59,805,2,10,attack
515,0.045,119,24,0,normal
548,0.014,128,21,0,normal
535,0.028,109,15,0,normal
523,0.031,132,15,0,normal
1619,0.406,809,3,10,attack
1767,0.683,830,2,9,attack
498,0.012,144,21,0,normal
517,0.033,116,23,0,normal
546,0.011,144,22,0,normal
491,0.024,131,22,0,normal
541,0.045,108,18,0,normal
535,0.038,139,15,1,normal
501,0.019,119,21,0,normal
481,0.014,129,16,0,normal
522,0.047,107,21,0,normal
1522,0.419,926,3,12,attack
547,0.021,148,18,0,normal
530,0.03,141,16,0,normal
520,0.036,146,19,0,normal
504,0.036,107,15,0,normal
1556,0.521,833,3,7,attack
518,0.036,125,18,0,normal
529,0.036,109,16,0,normal
1517,0.419,837,2,5,attack
1785,0.568,951,3,9,attack
512,0.013,128,20,0,normal
544,0.016,149,17,0,normal
513,0.042,145,20,0,normal
540,0.019,101,21,0,normal
1582,0.606,853,2,8,attack
538,0.038,130,17,0,normal
542,0.01,135,19,0,normal
488,0.019,123,21,0,normal
522,0.026,122,16,0,normal
501,0.011,109,22,0,normal
489,0.012,148,23,0,normal
482,0.048,106,21,0,normal
497,0.022,144,23,0,normal
524,0.039,130,22,0,normal
1656,0.583,919,2,8,attack
502,0.043,139,20,0,normal
544,0.045,140,15,0,normal
548,0.018,104,22,1,normal
505,0.038,122,24,0,normal
494,0.033,128,21,0,normal
1567,0.48,897,1,11,attack
523,0.019,136,15,0,normal
1504,0.577,879,4,14,attack
497,0.037,123,18,0,normal
483,0.026,103,20,0,normal
1494,0.582,908,3,6,attack
1513,0.517,892,4,11,attack
510,0.03,102,17,0,normal
536,0.028,121,17,0,normal
522,0.035,134,24,0,normal
498,0.015,129,16,0,normal
1599,0.551,872,3,13,attack
1693,0.64,935,1,14,attack
1573,0.558,864,1,9,attack
498,0.049,137,19,1,normal
1773,0.629,904,1,8,attack
482,0.032,117,15,0,normal
1512,0.545,851,3,8,attack
1670,0.455,904,2,6,attack
1454,0.52,886,2,14,attack
1558,0.561,899,1,11,attack
521,0.038,124,23,0,normal
492,0.024,118,20,0,normal
480,0.048,108,21,0,normal
1565,0.547,979,1,9,attack
531,0.031,106,23,0,normal
524,0.034,123,17,0,normal
524,0.032,147,16,1,normal
525,0.048,134,15,0,normal
517,0.043,110,22,0,normal
544,0.017,138,16,0,normal
521,0.042,110,15,0,normal
1457,0.585,996,3,10,attack
540,0.028,103,18,0,normal
1731,0.405,838,1,14,attack
487,0.043,135,16,0,normal
480,0.019,116,19,0,normal
492,0.02,105,15,0,normal
487,0.05,125,22,0,normal
481,0.038,108,20,0,normal
1556,0.426,852,1,8,attack
490,0.032,145,15,0,normal
520,0.045,115,16,0,normal
480,0.023,140,15,0,normal
507,0.022,146,15,0,normal
545,0.019,124,24,0,normal
493,0.047,130,21,0,normal
491,0.017,148,24,0,normal
480,0.021,115,17,0,normal
1722,0.526,829,4,14,attack
1470,0.428,997,1,9,attack
1594,0.446,823,1,14,attack
504,0.041,127,17,0,normal
500,0.031,139,19,0,normal
484,0.035,141,19,0,normal
1539,0.477,886,2,6,attack
502,0.029,146,17,0,normal
1602,0.503,855,1,11,attack
541,0.017,114,18,0,normal
532,0.034,107,16,0,normal
502,0.045,102,22,0,normal
1597,0.486,836,2,7,attack
535,0.04,100,17,0,normal
497,0.027,147,20,0,normal
548,0.019,106,18,0,normal
504,0.019,122,22,1,normal
528,0.029,102,21,0,normal
507,0.012,118,17,0,normal
530,0.014,132,19,0,normal
518,0.023,106,17,0,normal
539,0.011,128,16,0,normal
495,0.014,109,15,0,normal
1503,0.655,955,4,7,attack
483,0.044,145,19,0,normal
480,0.02,118,23,0,normal
503,0.01,130,21,0,normal
542,0.01,130,20,1,normal
502,0.049,110,15,0,normal
524,0.021,113,22,0,normal
1438,0.607,947,2,9,attack
516,0.048,134,22,0,normal
532,0.017,102,19,0,normal
1559,0.652,958,3,5,attack
542,0.018,123,17,0,normal
495,0.022,102,24,1,normal
493,0.04,120,22,0,normal
492,0.02,131,22,0,normal
505,0.038,125,17,0,normal
1783,0.552,898,1,9,attack
1504,0.451,938,4,5,attack
535,0.013,125,18,0,normal
1634,0.587,906,3,6,attack
1460,0.635,894,4,11,attack
525,0.015,137,16,0,normal
503,0.011,112,23,0,normal
527,0.015,123,16,0,normal
1625,0.596,948,3,6,attack
525,0.038,126,24,0,normal
1670,0.663,881,4,10,attack
514,0.016,122,19,0,normal
499,0.031,109,16,0,normal
523,0.048,107,18,0,normal
518,0.023,132,18,0,normal
495,0.021,103,20,0,normal
486,0.032,124,15,0,normal
1492,0.621,978,1,12,attack
487,0.012,149,21,0,normal
1564,0.458,948,4,7,attack
494,0.028,105,15,0,normal
533,0.041,110,16,0,normal
1410,0.461,836,2,10,attack
481,0.019,113,24,0,normal
1427,0.655,992,2,7,attack
535,0.033,139,17,1,normal
500,0.017,128,24,0,normal
528,0.02,110,17,0,normal
510,0.037,146,18,0,normal
492,0.037,125,18,0,normal
1448,0.415,838,2,11,attack
506,0.017,114,16,0,normal
533,0.026,100,18,0,normal
1662,0.556,856,3,6,attack
486,0.023,110,19,0,normal
499,0.037,133,15,0,normal
538,0.037,114,24,0,normal
1676,0.667,913,3,13,attack
524,0.031,137,19,0,normal
515,0.015,112,22,0,normal
516,0.043,100,24,0,normal
509,0.049,131,21,0,normal
480,0.012,100,20,0,normal
532,0.043,111,18,0,normal
481,0.021,107,21,0,normal
1773,0.413,817,3,12,attack
508,0.011,116,23,0,normal
524,0.042,110,24,1,normal
495,0.045,105,15,0,normal
483,0.036,113,17,1,normal
503,0.032,146,21,0,normal
1735,0.468,866,2,11,attack
513,0.022,129,23,1,normal
1542,0.435,968,1,11,attack
509,0.03,123,15,1,normal
511,0.039,100,24,0,normal
492,0.037,101,19,0,normal
532,0.044,139,15,0,normal
518,0.038,141,19,0,normal
501,0.02,135,22,0,normal
488,0.03,138,19,0,normal
495,0.05,132,23,0,normal
539,0.048,115,20,0,normal
549,0.011,128,15,0,normal
1569,0.681,847,3,12,attack
530,0.038,140,21,0,normal
489,0.034,122,21,0,normal
487,0.01,148,21,0,normal
508,0.029,143,19,0,normal
485,0.017,100,24,0,normal
1545,0.62,816,4,12,attack
503,0.036,120,23,0,normal
484,0.022,111,22,0,normal
486,0.028,144,15,0,normal
1539,0.631,819,2,12,attack
1637,0.595,901,2,6,attack
541,0.046,116,21,0,normal
546,0.019,123,15,0,normal
487,0.038,107,24,0,normal
548,0.048,122,15,0,normal
525,0.01,136,17,0,normal
545,0.03,123,17,0,normal
1526,0.647,979,1,10,attack
486,0.019,143,24,0,normal
1727,0.682,913,3,6,attack
516,0.034,136,20,0,normal
1645,0.555,870,3,14,attack
490,0.033,129,20,0,normal
535,0.043,136,20,0,normal
549,0.017,136,22,0,normal
1588,0.647,925,1,6,attack
503,0.041,146,18,0,normal
535,0.014,101,20,0,normal
546,0.016,145,19,0,normal
484,0.035,138,23,0,normal
1505,0.61,982,1,6,attack
546,0.02,142,21,0,normal
546,0.023,131,18,0,normal
1461,0.598,847,1,6,attack
520,0.027,131,22,0,normal
489,0.014,116,18,0,normal
534,0.017,130,22,0,normal
1646,0.579,801,1,10,attack
504,0.037,116,20,0,normal
489,0.039,101,18,0,normal
1747,0.475,907,3,13,attack
520,0.011,110,23,0,normal
507,0.045,147,22,0,normal
534,0.022,141,16,0,normal
506,0.025,129,21,0,normal
549,0.019,117,21,0,normal
1563,0.421,902,2,5,attack
1643,0.699,907,2,5,attack
536,0.038,125,17,0,normal
539,0.046,123,23,0,normal
546,0.025,118,23,0,normal
492,0.011,130,24,0,normal
505,0.044,123,20,0,normal
1727,0.686,810,2,11,attack
497,0.048,142,20,0,normal
547,0.011,118,17,0,normal
545,0.047,132,16,0,normal
491,0.012,137,21,0,normal
494,0.031,120,16,0,normal
517,0.049,115,19,0,normal
1444,0.516,905,2,12,attack
1600,0.463,858,3,12,attack
480,0.017,105,22,0,normal
549,0.018,147,24,0,normal
491,0.031,147,16,0,normal
491,0.01,106,16,0,normal
513,0.036,143,23,0,normal
1498,0.425,915,1,8,attack
530,0.011,145,16,0,normal
514,0.04,137,18,0,normal
519,0.05,149,20,0,normal
480,0.022,106,17,0,normal
1439,0.446,801,3,6,attack
1789,0.51,837,2,9,attack
1489,0.477,802,2,6,attack
498,0.04,109,20,0,normal
1548,0.622,953,2,7,attack
549,0.044,128,21,0,normal
1485,0.658,919,3,12,attack
489,0.045,136,16,0,normal
499,0.031,125,23,0,normal
494,0.035,148,22,0,normal
527,0.04,126,19,0,normal
538,0.024,119,17,0,normal
514,0.028,136,20,0,normal
1584,0.44,995,3,10,attack
1402,0.609,964,1,13,attack
546,0.032,128,15,0,normal
517,0.027,102,20,1,normal
488,0.04,147,16,0,normal
545,0.016,111,15,0,normal
540,0.031,127,20,0,normal
506,0.01,123,22,1,normal
509,0.021,118,23,0,normal
1558,0.526,983,3,9,attack
544,0.029,116,24,1,normal
533,0.043,125,15,0,normal
483,0.022,126,22,0,normal
507,0.049,134,24,0,normal
502,0.04,123,22,0,normal
548,0.038,133,19,0,normal
494,0.011,131,16,0,normal
522,0.034,103,16,0,normal
1444,0.452,940,2,7,attack
522,0.04,142,23,0,normal
502,0.027,106,17,0,normal
1785,0.59,871,2,9,attack
505,0.049,103,22,0,normal
538,0.041,125,20,0,normal
496,0.024,149,22,0,normal
481,0.038,138,17,0,normal
523,0.016,143,21,0,normal
492,0.012,144,24,0,normal
527,0.01,147,18,0,normal
511,0.024,123,21,0,normal
502,0.011,101,21,1,normal
1547,0.572,836,2,6,attack
507,0.012,141,18,0,normal
490,0.05,120,17,0,normal
496,0.035,131,18,0,normal
515,0.016,137,21,0,normal
497,0.016,117,16,0,normal
500,0.042,136,16,0,normal
521,0.047,144,20,0,normal
524,0.031,109,20,0,normal
519,0.013,113,19,0,normal
1614,0.541,925,3,10,attack
524,0.015,116,16,0,normal
531,0.049,141,16,0,normal
1401,0.448,883,1,13,attack
1549,0.461,993,2,7,attack
546,0.012,116,16,0,normal
511,0.028,136,16,0,normal
1488,0.438,959,3,14,attack
517,0.014,113,24,0,normal
543,0.047,119,17,0,normal
498,0.022,127,18,0,normal
503,0.023,130,18,0,normal
1540,0.428,990,3,8,attack
540,0.049,103,22,0,normal
545,0.028,140,24,0,normal
1499,0.629,868,1,12,attack
523,0.013,136,15,0,normal
536,0.042,129,18,0,normal
507,0.042,122,18,0,normal
495,0.017,111,22,0,normal
1700,0.464,829,2,5,attack
489,0.04,122,16,0,normal
486,0.013,140,20,0,normal
1742,0.517,957,1,11,attack
1580,0.467,899,1,13,attack
1739,0.628,958,2,12,attack
528,0.014,100,23,0,normal
548,0.033,100,18,0,normal
491,0.048,110,17,0,normal
530,0.044,107,21,0,normal
1570,0.457,995,4,9,attack
500,0.028,107,19,0,normal
541,0.017,104,21,0,normal
509,0.017,112,15,0,normal
503,0.046,130,23,0,normal
496,0.021,115,20,0,normal
507,0.044,132,21,1,normal
1675,0.541,897,2,7,attack
545,0.047,125,16,0,normal
520,0.024,108,16,0,normal
480,0.012,125,24,0,normal
1590,0.698,984,2,9,attack
481,0.039,138,24,0,normal
532,0.042,116,24,0,normal
1746,0.528,905,3,11,attack
543,0.024,116,23,0,normal
496,0.021,130,20,0,normal
497,0.043,105,24,0,normal
500,0.037,100,24,0,normal
494,0.024,137,21,0,normal
538,0.027,130,24,0,normal
1742,0.609,822,1,8,attack
491,0.046,128,19,0,normal
540,0.036,113,20,0,normal
483,0.019,103,24,0,normal
1722,0.691,893,1,8,attack
1409,0.667,973,3,5,attack
1510,0.623,925,1,14,attack
518,0.038,137,23,0,normal
547,0.022,126,19,0,normal
1645,0.585,933,1,6,attack
523,0.041,125,24,0,normal
490,0.049,123,24,0,normal
517,0.014,105,21,0,normal
541,0.027,120,23,0,normal
537,0.021,125,16,0,normal
539,0.032,109,22,0,normal
523,0.025,105,18,0,normal
1593,0.638,817,2,11,attack
483,0.044,138,17,0,normal
529,0.029,107,21,0,normal
510,0.023,103,15,0,normal
548,0.012,101,17,0,normal
530,0.019,102,19,0,normal
549,0.019,115,21,0,normal
494,0.015,140,18,0,normal
1742,0.46,988,3,14,attack
1777,0.426,948,4,12,attack
522,0.012,114,15,0,normal
1440,0.519,834,1,10,attack
1789,0.682,909,3,10,attack
502,0.032,109,18,0,normal
1615,0.698,982,3,13,attack
481,0.046,132,23,0,normal
526,0.034,117,16,0,normal
488,0.023,108,16,0,normal
490,0.015,101,23,0,normal
1625,0.692,908,1,8,attack
1439,0.421,937,1,6,attack
537,0.011,140,16,0,normal
494,0.031,130,17,0,normal
517,0.035,136,22,0,normal
490,0.01,126,15,0,normal
1490,0.428,821,2,10,attack
1696,0.625,850,4,9,attack
527,0.044,118,23,0,normal
485,0.042,135,23,0,normal
528,0.028,130,16,0,normal
546,0.026,139,24,0,normal
540,0.022,148,22,0,normal
508,0.018,115,22,0,normal
518,0.045,127,21,0,normal
528,0.05,132,20,0,normal
485,0.027,138,23,0,normal
541,0.011,132,21,0,normal
491,0.04,113,19,0,normal
480,0.013,125,23,0,normal
500,0.027,123,15,0,normal
501,0.014,101,18,0,normal
1557,0.655,856,1,9,attack
543,0.043,108,15,0,normal
1761,0.48,820,4,14,attack
549,0.014,131,16,0,normal
542,0.038,124,23,0,normal
537,0.022,119,21,0,normal
542,0.02,112,22,0,normal
533,0.044,129,21,0,normal
1523,0.676,803,4,12,attack
508,0.01,147,18,0,normal
1730,0.535,874,4,13,attack
541,0.016,148,21,0,normal
492,0.025,109,16,0,normal
489,0.032,144,18,0,normal
1621,0.403,845,3,13,attack
516,0.027,144,17,0,normal
510,0.04,136,21,0,normal
504,0.02,135,17,0,normal
1632,0.698,951,4,5,attack
524,0.041,111,21,0,normal
506,0.026,105,21,1,normal
1637,0.485,930,1,10,attack
1782,0.664,924,4,9,attack
507,0.032,124,19,0,normal
543,0.041,131,20,0,normal
543,0.05,123,18,0,normal
1493,0.467,911,1,7,attack
514,0.04,147,20,0,normal
548,0.041,115,16,1,normal
545,0.019,100,20,0,normal
522,0.031,117,20,0,normal
1487,0.68,934,2,13,attack
512,0.026,136,18,0,normal
545,0.035,103,18,0,normal
1636,0.689,807,1,13,attack
480,0.014,142,24,0,normal
517,0.023,114,18,0,normal
1444,0.598,823,4,13,attack
496,0.011,133,23,0,normal
1414,0.521,976,4,9,attack
483,0.011,119,21,0,normal
519,0.027,112,15,0,normal
529,0.032,110,15,0,normal
1528,0.605,965,1,5,attack
509,0.018,137,18,1,normal
542,0.036,134,19,0,normal
547,0.025,107,16,0,normal
1781,0.678,859,3,13,attack
1768,0.622,850,1,11,attack
522,0.042,114,24,0,normal
494,0.012,116,15,0,normal
530,0.013,129,15,0,normal
482,0.018,132,17,1,normal
542,0.01,114,15,0,normal
548,0.041,132,19,0,normal
480,0.042,107,24,0,normal
488,0.043,110,16,0,normal
511,0.016,128,21,0,normal
526,0.047,110,15,0,normal
492,0.02,120,23,0,normal
487,0.024,105,16,0,normal
536,0.046,100,17,0,normal
1542,0.662,934,2,7,attack
489,0.045,110,21,0,normal
1410,0.68,888,3,14,attack
510,0.011,104,15,0,normal
1673,0.498,946,3,10,attack
483,0.012,137,21,0,normal
496,0.023,121,20,0,normal
547,0.046,124,15,0,normal
514,0.035,113,23,0,normal
1569,0.53,896,2,9,attack
496,0.021,112,15,0,normal
489,0.027,107,16,0,normal
509,0.049,102,22,0,normal
532,0.028,139,15,0,normal
521,0.048,139,19,0,normal
501,0.023,146,18,0,normal
511,0.033,121,15,0,normal
524,0.047,125,21,0,normal
547,0.024,100,21,0,normal
1521,0.681,807,4,9,attack
529,0.014,116,19,0,normal
493,0.036,147,20,1,normal
538,0.033,146,18,0,normal
1736,0.523,913,4,8,attack
1535,0.655,827,4,10,attack
1436,0.645,932,2,6,attack
501,0.041,148,16,0,normal
538,0.046,141,20,0,normal
1656,0.606,964,2,5,attack
1533,0.442,810,4,10,attack
508,0.032,118,17,0,normal
533,0.043,105,24,0,normal
545,0.027,140,23,1,normal
1619,0.487,884,1,10,attack
495,0.015,119,23,0,normal
502,0.036,101,24,0,normal
515,0.035,108,15,0,normal
532,0.028,145,22,0,normal
490,0.044,118,17,0,normal
517,0.016,143,22,0,normal
530,0.04,128,21,0,normal
517,0.03,115,20,0,normal
1430,0.46,873,3,9,attack
547,0.042,103,24,0,normal
487,0.023,102,17,0,normal
541,0.014,144,20,0,normal
487,0.043,134,24,0,normal
494,0.039,144,18,0,normal
1637,0.545,875,3,7,attack
523,0.029,115,21,0,normal
1674,0.51,800,2,7,attack
506,0.04,137,21,0,normal
517,0.017,131,21,0,normal
1714,0.486,814,1,12,attack
511,0.013,144,21,0,normal
488,0.017,109,21,0,normal
526,0.033,102,23,0,normal
522,0.02,122,20,0,normal
545,0.018,110,17,0,normal
1743,0.54,825,2,5,attack
484,0.017,126,18,0,normal
483,0.015,110,18,0,normal
515,0.03,112,22,0,normal
1502,0.567,854,2,8,attack
501,0.039,134,19,0,normal
490,0.049,121,24,0,normal
1421,0.597,845,1,12,attack
482,0.045,140,19,0,normal
486,0.045,129,15,0,normal
1444,0.457,909,3,12,attack
539,0.035,101,20,0,normal
515,0.048,139,22,0,normal
498,0.019,112,15,0,normal
1489,0.492,981,2,9,attack
517,0.023,149,16,0,normal
524,0.029,138,18,0,normal
536,0.031,116,18,0,normal
544,0.015,101,22,0,normal
505,0.037,115,21,0,normal
487,0.042,144,20,0,normal
506,0.039,105,22,0,normal
1406,0.665,976,2,5,attack
1609,0.671,959,1,6,attack
1788,0.581,856,3,12,attack
483,0.046,133,23,0,normal
1450,0.635,824,3,6,attack
487,0.036,123,16,0,normal
1754,0.452,893,1,6,attack
1404,0.574,964,1,9,attack
1406,0.51,812,3,6,attack
530,0.035,129,21,0,normal
543,0.029,148,24,0,normal
516,0.03,102,19,1,normal
494,0.048,133,21,0,normal
492,0.035,137,16,0,normal
522,0.013,133,20,0,normal
532,0.033,137,17,0,normal
1788,0.484,994,3,6,attack
515,0.046,148,16,0,normal
485,0.024,126,15,0,normal
506,0.016,120,16,1,normal
531,0.032,121,18,0,normal
530,0.015,143,18,0,normal
503,0.014,132,22,1,normal
515,0.043,104,15,0,normal
526,0.043,107,16,0,normal
513,0.042,114,23,1,normal
489,0.042,115,23,0,normal
1655,0.413,969,1,10,attack
485,0.047,135,19,0,normal
535,0.018,134,16,0,normal
516,0.039,140,18,0,normal
503,0.014,100,22,0,normal
517,0.024,137,21,0,normal
1491,0.658,882,1,14,attack
483,0.047,113,20,0,normal
514,0.022,148,17,0,normal
526,0.011,114,23,0,normal
516,0.034,113,24,0,normal
506,0.046,147,16,0,normal
1761,0.458,824,2,14,attack
540,0.036,137,19,0,normal
1674,0.436,834,1,7,attack
485,0.017,147,21,0,normal
534,0.029,141,22,0,normal
515,0.031,123,22,0,normal
1444,0.403,834,1,6,attack
1542,0.63,831,1,13,attack
532,0.033,120,16,0,normal
547,0.019,117,20,0,normal
535,0.027,112,16,0,normal
526,0.035,124,21,0,normal
501,0.049,146,15,0,normal
499,0.021,137,15,0,normal
510,0.011,111,21,0,normal
522,0.032,110,16,0,normal
531,0.039,124,16,0,normal
485,0.025,132,23,0,normal
523,0.024,121,24,0,normal
519,0.024,127,24,0,normal
497,0.016,110,17,0,normal
503,0.038,103,24,0,normal
508,0.037,123,16,0,normal
494,0.028,108,22,0,normal
534,0.018,142,15,0,normal
1503,0.644,862,2,14,attack
529,0.041,128,20,0,normal
520,0.017,115,20,0,normal
491,0.043,136,23,1,normal
527,0.032,126,23,0,normal
522,0.014,134,24,0,normal
509,0.026,118,22,0,normal
486,0.026,126,23,0,normal
518,0.049,127,21,0,normal
1430,0.402,836,3,12,attack
506,0.031,136,21,0,normal
500,0.049,108,17,0,normal
1500,0.584,999,1,5,attack
546,0.017,140,21,0,normal
510,0.043,105,23,0,normal
1489,0.69,802,1,5,attack
1469,0.532,948,4,6,attack
548,0.036,112,24,0,normal
536,0.045,143,16,0,normal
510,0.024,142,16,0,normal
524,0.036,145,20,0,normal
491,0.049,133,24,0,normal
1700,0.527,805,4,11,attack
505,0.011,128,22,0,normal
497,0.043,112,22,0,normal
529,0.05,109,22,0,normal
1646,0.613,928,4,6,attack
506,0.027,147,22,0,normal
1482,0.645,893,2,9,attack
532,0.031,120,22,0,normal
1787,0.596,905,2,13,attack
543,0.013,141,21,0,normal
512,0.026,147,16,0,normal
506,0.05,148,23,0,normal
